user_url,username,current_school,user_major,hometown,gender,ethnicity,English_FL,Admission,class_of,first_gen,accepted_schools,waitlisted_schools,rejected_schools,legacy,GPA_measure,GPA,rank,num_of_Essays,num_of_Scores,num_of_Advice,num_of_ECs,num_of_Sports,num_of_schools,SAT,ACT
https://www.admitsee.com/profile-detail/10794,"NYC4Life,",Columbia,B.S.,"
New York, New York",Male,White Non-Hispanic,Yes,Regular Decision,2013,,Columbia,N/A,N/A,No,,"3.80
GPA",,"3
Essays","4
Scores","0
Advice","3
ECs","1
Sports","1
Schools","1560
SAT",
https://www.admitsee.com/profile-detail/506458,"adasdasd,",Columbia,"B.S., Computer Science","
Bronx, New York",Male,Black / African American,,,2019,Yes,Columbia,N/A,N/A,No,,"3.70
GPA",,"0
Essays","2
Scores","0
Advice","0
ECs","1
Sports","1
Schools","700
SAT","35
ACT"
https://www.admitsee.com/profile-detail/397046,"courtney14harr,",Howard,"B.S., Biology","
Columbus, Ohio",Female,Black / African American,,,2021,Yes,"Howard, Ohio, Spelman, Columbia, NYU, UChicago, XULA",N/A,N/A,No,,"3.45
GPA",,"0
Essays","0
Scores","0
Advice","1
ECs","2
Sports","7
Schools",,
https://www.admitsee.com/profile-detail/328844,"jkim777,",Columbia,"B.A., Accounting","
SF, California",Male,Prefer Not to Share,,,2010,No,Columbia,N/A,N/A,No,,"3.40
GPA",,"2
Essays","4
Scores","2
Advice","1
ECs","1
Sports","1
Schools","1011
SAT","25
ACT"
https://www.admitsee.com/profile-detail/312823,"jedwards70,",UPenn,"B.A., Political Science and Government","
Orlando, Florida",Female,White Non-Hispanic,,,2020,No,"UPenn, Florida, Columbia, Northwestern, NYU, Northeastern, Barnard, UC Berkeley, UVA, GWU, BU",UChicago,N/A,No,,"4.50
GPA",,"0
Essays","1
Scores","0
Advice","7
ECs","2
Sports","12
Schools",,"35
ACT"
https://www.admitsee.com/profile-detail/289030,"mizochelle,",NOVA,"B.S., Music","
Washington, District of Columbia",Other,Asian,,,2019,No,"NOVA, Not Listed, Columbia, BU, UMass, UVA, VA Tech, Washington, Queens, UMBC, PSU, McGill, UToronto",York,"UCLA, UC Berkeley, Georgetown, Harvard",No,,"3.98
GPA",,"1
Essays","0
Scores","0
Advice","9
ECs","2
Sports","18
Schools",,
https://www.admitsee.com/profile-detail/229420,"oholahan,",Yale,"B.A., Political Science and Government","
Los Angeles, California",Female,White Non-Hispanic,,,2021,Yes,"Yale, Georgetown, Columbia",N/A,N/A,No,,"4.50
GPA",,"0
Essays","7
Scores","0
Advice","3
ECs","2
Sports","3
Schools",,"35
ACT"
https://www.admitsee.com/profile-detail/71303,"YoungLion3346,",Columbia,"B.A., English","
Athens, Georgia",Male,White Non-Hispanic,No,Early Decision,2019,,Columbia,N/A,N/A,No,,"4.30
GPA",,"1
Essays","10
Scores","0
Advice","3
ECs","1
Sports","1
Schools","1560
SAT",
https://www.admitsee.com/profile-detail/62494,"ctayj,",Columbia,B.S.,"
Charlotte, North Carolina",Male,"Asian, Black / African American",Yes,Regular Decision,2019,,Columbia,N/A,N/A,Parent,,"4.50
GPA",,"0
Essays","8
Scores","0
Advice","0
ECs","0
Sports","1
Schools","1490
SAT","32
ACT"
https://www.admitsee.com/profile-detail/57936,"O_Cummings10,",Brown,B.A.,"
, New York",Female,Black / African American,Yes,Regular Decision,2019,,"Brown, Columbia, Wellesley, JHU, WashU, Baruch, CUNY City, Macaulay Honors, Queens, UDel, Miami, Spelman",N/A,"Harvard, Princeton, Yale",No,,"4.40
GPA",,"1
Essays","15
Scores","0
Advice","7
ECs","0
Sports","15
Schools","1530
SAT","35
ACT"
https://www.admitsee.com/profile-detail/39333,"Vocaloid_Face,",Columbia,"B.A., Computer Science","
NY, New York",Female,"Black / African American, Hispanic",Yes,,2020,No,"Columbia, Bowdoin, Bryn Mawr, Smith, Stony Brook, Binghamton, NYU, Rochester",Vassar,Brown,No,,"3.70
GPA",,"1
Essays","1
Scores","0
Advice","0
ECs","0
Sports","10
Schools",,"28
ACT"
https://www.admitsee.com/profile-detail/10689,"Boulder,",Columbia,B.S.,"
Boulder, Colorado",Male,White Non-Hispanic,Yes,Early Decision,,,Columbia,N/A,N/A,No,,"3.80
GPA",,"4
Essays","3
Scores","0
Advice","4
ECs","1
Sports","1
Schools","1510
SAT",
https://www.admitsee.com/profile-detail/454660,"oliviasarahhh,",USC,"B.A., Journalism","
New York, New York",Female,White Non-Hispanic,,,2023,No,"USC, Drexel, Fordham, Columbia, BC, GWU",NYU,"Barnard, Northwestern",No,,"4.30
GPA",,"0
Essays","3
Scores","0
Advice","7
ECs","0
Sports","9
Schools","1470
SAT",
https://www.admitsee.com/profile-detail/66131,"chloesuridis,",Columbia,B.S.,"
Miami Beach, Florida",Female,Hispanic,Yes,Early Decision,2019,,Columbia,N/A,N/A,Sibling,,"3.70
GPA",,"1
Essays","17
Scores","3
Advice","0
ECs","0
Sports","1
Schools","1470
SAT","34
ACT"
https://www.admitsee.com/profile-detail/63843,"carisatinie,",Columbia,B.S.,"
Fremont, California",Female,Asian,Yes,Regular Decision,2020,,Columbia,N/A,N/A,Sibling,,"4.50
GPA",,"0
Essays","4
Scores","0
Advice","0
ECs","0
Sports","1
Schools","1600
SAT",
https://www.admitsee.com/profile-detail/508173,"upennquaker,",UPenn,"B.S., Finance","
Baku, Pennsylvania, Azerbaijan",Female,White Non-Hispanic,,,2025,No,UPenn,N/A,N/A,No,,"5.00
GPA",,"7
Essays","13
Scores","10
Advice","10
ECs","0
Sports","1
Schools","1560
SAT",
https://www.admitsee.com/profile-detail/487612,"Rach510,",McGill,"B.A., Undecided","
Berkeley, California",Female,White Non-Hispanic,,,2024,No,"McGill, Georgetown, UPenn, UCLA, UBC, BU, Brown, UVM, U Illinois, KCL","Columbia, Barnard, Northeastern, NYU",UCL,No,,"4.00
GPA",,"23
Essays","9
Scores","10
Advice","4
ECs","1
Sports","15
Schools","1500
SAT",
https://www.admitsee.com/profile-detail/349418,"PennPal,",UPenn,"B.B.A., Finance","
Mahwah, New Jersey",Male,Prefer Not to Share,,,2022,No,"UPenn, Cornell, Northwestern, WashU, NYU, Northeastern, Rutgers",N/A,N/A,No,,"4.50
GPA",,"5
Essays","7
Scores","9
Advice","8
ECs","1
Sports","7
Schools","1480
SAT",
https://www.admitsee.com/profile-detail/349339,"eshao18,",CalTech,"B.S., Mathematics","
Longmeadow, Massachusetts",Male,Asian,,,2022,No,"CalTech, CMU, Brown, UPenn, Amherst, Northeastern, UC Berkeley, UCLA, Cornell, UMass, Rice","Harvard, Columbia","MIT, Stanford",No,,"4.50
GPA",,"7
Essays","30
Scores","17
Advice","11
ECs","1
Sports","15
Schools","1540
SAT","36
ACT"
https://www.admitsee.com/profile-detail/225419,"griffindaly,",Tulane,"B.A., Architecture","
Cincinnati, Ohio",Male,White Non-Hispanic,Yes,"Regular Decision, Early Action",2020,,"Tulane, UC Berkeley, Cincinnati, UPenn",N/A,"Harvard, Columbia, Yale",No,,"3.94
GPA",,"9
Essays","19
Scores","4
Advice","4
ECs","0
Sports","7
Schools","1560
SAT","35
ACT"
https://www.admitsee.com/profile-detail/223347,"mark_pino,",UPenn,"B.S., Finance","
Linwood , New Jersey",Male,White Non-Hispanic,Yes,Early Decision,2020,No,UPenn,N/A,N/A,No,,"4.50
GPA",,"2
Essays","9
Scores","13
Advice","11
ECs","0
Sports","1
Schools","1530
SAT",
https://www.admitsee.com/profile-detail/202277,"renaalee,",Vassar,"B.S., Biology and Biological Sciences","
Las Vegas, Nevada",Female,Asian,Yes,Regular Decision,2020,,"Vassar, UChicago, UPenn, Trinity, UH , Brandeis, Gettysburg, Haverford, RPI, Wesleyan, W&L U",N/A,"Bowdoin, Columbia, Dartmouth, Tufts, Amherst",No,,"3.94
GPA",,"5
Essays","11
Scores","7
Advice","8
ECs","2
Sports","16
Schools","1480
SAT","30
ACT"
https://www.admitsee.com/profile-detail/63052,"krpea,",UPenn,"B.A., Language Studies and Linguistics, Anthropology and Archaeology","
Hanover, NH, New Hampshire",Female,White Non-Hispanic,Yes,Accepted From Waitlist,2018,No,"UPenn, UNH","Dartmouth, Brown, Yale","Kenyon, Tufts, Princeton, Reed",No,,"3.97
GPA",,"4
Essays","5
Scores","6
Advice","2
ECs","0
Sports","9
Schools","1550
SAT",
https://www.admitsee.com/profile-detail/49664,"gg1234,",NYU,"B.S., Computer Science","
Audubon, New Jersey",Female,Black / African American,Yes,Regular Decision,2019,No,"NYU, UPenn, Northwestern, JHU, Grinnell, Macalester, Hofstra",Kenyon,Brown,No,,"4.00
GPA",,"4
Essays","11
Scores","5
Advice","11
ECs","2
Sports","9
Schools","1540
SAT",
https://www.admitsee.com/profile-detail/45781,"FreddyChang13,",UPenn,"B.S., Banking and Finance","
Warren, New Jersey",Male,Asian,Yes,Early Decision,2019,Yes,"UPenn, Babson",N/A,N/A,No,,"3.82
GPA",,"4
Essays","11
Scores","7
Advice","4
ECs","2
Sports","2
Schools",,"35
ACT"
https://www.admitsee.com/profile-detail/36190,"KMM96,",UPenn,"B.A., Art History","
Glassboro, New Jersey",Female,White Non-Hispanic,Yes,Regular Decision,2019,No,"UPenn, GWU, NYU, Alabama, UDel",N/A,"Georgetown, Columbia, Barnard, BC",No,,"4.00
GPA",,"5
Essays","7
Scores","12
Advice","6
ECs","3
Sports","9
Schools","1410
SAT","33
ACT"
https://www.admitsee.com/profile-detail/13674,"chapril,",UPenn,"B.S., Economics, Finance, , Entrepreneurship","
Houston, Texas",Female,Asian,No,Early Decision,2018,,"UPenn, Babson, UT Austin",N/A,N/A,No,,"4.41
GPA",,"5
Essays","13
Scores","8
Advice","1
ECs","2
Sports","3
Schools","1590
SAT",
https://www.admitsee.com/profile-detail/10275,"veryemily,",UPenn,"B.S., Marketing, Finance","
Salt Lake City, Utah",Female,Asian,Yes,Early Decision,2017,No,"UPenn, USC, Utah",UC Berkeley,N/A,No,,"3.97
GPA",,"3
Essays","12
Scores","6
Advice","4
ECs","0
Sports","4
Schools","1600
SAT",
https://www.admitsee.com/profile-detail/462623,"juliawang143,",UPenn,"B.S., Computer Science","
Sammamish, Washington",Female,Asian,,,2024,No,"UPenn, Illinois, UMich","CalTech, MIT, UC Berkeley, UCSD, UCLA, USC, Washington, UT Austin, Purdue, GA Tech",N/A,No,,"4.00
GPA",,"4
Essays","13
Scores","3
Advice","4
ECs","3
Sports","13
Schools","1590
SAT",
https://www.admitsee.com/profile-detail/276720,"PhillyGrace,",UPenn,"B.A., Chemistry","
Philadelphia, Pennsylvania",Female,White Non-Hispanic,,,2020,No,"UPenn, Dickinson, Temple, BC, Carleton, Grinnell, Fordham, SJU, Case, Kenyon",Holy Cross,"Tulane, Tufts",Sibling,,"4.00
GPA",,"4
Essays","11
Scores","6
Advice","7
ECs","3
Sports","13
Schools","1450
SAT","31
ACT"
https://www.admitsee.com/profile-detail/230240,"dkush64,",Brown,"B.A., English","
Somers, New York",Male,White Non-Hispanic,Yes,Regular Decision,2020,No,"Brown, UPenn, Cornell, Rochester, Northeastern, Tufts, Wesleyan, Binghamton",N/A,"Yale, Harvard",No,,"4.40
GPA",,"7
Essays","13
Scores","13
Advice","8
ECs","0
Sports","10
Schools","1550
SAT","34
ACT"
https://www.admitsee.com/profile-detail/201408,"wei_c,",MIT,"B.S., Electrical and Electronics Engineering, Computer Science, , Materials Engineering, , Mechanical Engineering, , Mechanical Engineering and Technology","
Philadelphia, Pennsylvania",Male,Asian,No,"Regular Decision, Early Action",2020,Yes,"MIT, UPenn, Drexel",N/A,N/A,No,,"4.00
GPA",,"8
Essays","11
Scores","14
Advice","5
ECs","1
Sports","3
Schools","1370
SAT","32
ACT"
https://www.admitsee.com/profile-detail/61017,"quakercamille,",UPenn,"B.A., Visual Arts","
Dobbs Ferry, New York",Female,"Asian, Native Hawaiian / Pacific Islander",Yes,Early Decision,2019,No,"UPenn, Binghamton, SUNY Oneonta, SUNY New Paltz","Lehigh, NYU, BU, CMU, Georgetown, Cooper Union",N/A,No,,"4.22
GPA",,"3
Essays","10
Scores","6
Advice","5
ECs","2
Sports","10
Schools","1290
SAT","28
ACT"
https://www.admitsee.com/profile-detail/53276,"juliebean,",UPenn,"B.A., Language Studies and Linguistics","
Philadelphia, Pennsylvania",Female,White Non-Hispanic,Yes,Regular Decision,2019,No,"UPenn, F&M, Dickinson, UDel, WCUPA",N/A,Swarthmore,Parent,,"4.20
GPA",,"4
Essays","8
Scores","7
Advice","7
ECs","0
Sports","6
Schools","1550
SAT","34
ACT"
https://www.admitsee.com/profile-detail/50957,"QuakerGirl,",UPenn,"B.S., Neuroanatomy","
Sammamish, Washington",Female,Asian,Yes,Regular Decision,2019,,"UPenn, UC Berkeley, UCLA, UC Davis, Illinois, UCSD, Washington, Emory, UNC",N/A,Stanford,No,,"4.41
GPA",,"6
Essays","4
Scores","11
Advice","6
ECs","0
Sports","10
Schools","1550
SAT",
https://www.admitsee.com/profile-detail/432883,"katiaroze,",Brown,"B.A., Film and Video Studies","
Boston, Massachusetts",Female,White Non-Hispanic,,,2022,No,"Brown, UPenn, Tufts, CMU, Wesleyan, UMich, BU, Syracuse, USC, McGill","Cornell, WashU","Northwestern, Dartmouth, Columbia",No,,"4.80
GPA",,"4
Essays","6
Scores","6
Advice","7
ECs","0
Sports","15
Schools",,"33
ACT"
https://www.admitsee.com/profile-detail/366198,"tvolkre,",UPenn,"B.A., Theatre, Arts, and Media Management","
Washington, District of Columbia",Male,White Non-Hispanic,,,2021,No,"UPenn, Ball State, Columbia Chicago, Ithaca, NYU, Northeastern, OKCU, RU, New School",Wesleyan,N/A,No,,"4.40
GPA",,"4
Essays","4
Scores","6
Advice","6
ECs","0
Sports","10
Schools","1420
SAT",
https://www.admitsee.com/profile-detail/218133,"dartstudent,",Dartmouth,"B.A., Comparative Literature","
Diamond Bar, South Korea",Female,Asian,No,Regular Decision,2020,,"Dartmouth, UPenn, Amherst, Swarthmore, Bowdoin, USC, UC Berkeley, UCLA, UCSD",N/A,"Vanderbilt, Northwestern, UChicago, Brown, Cornell, Yale",Both Parents,,"4.40
GPA",,"3
Essays","11
Scores","8
Advice","8
ECs","0
Sports","15
Schools","1570
SAT",
https://www.admitsee.com/profile-detail/109129,"whartongrad15,",UPenn,"B.S., Finance, Business Management, , Marketing","
Los Angeles, California",Male,Asian,Yes,Early Decision,2015,No,"UPenn, UChicago, MIT, USC, UC Davis","Harvard, UCLA, UC Berkeley, Princeton, Yale, Stanford, Columbia, Northwestern, NYU, Notre Dame",N/A,No,,"4.00
GPA",,"7
Essays","21
Scores","13
Advice","4
ECs","2
Sports","15
Schools","1560
SAT","32
ACT"
https://www.admitsee.com/profile-detail/50229,"Quaker_Pride,",UPenn,"B.A., Economics","
Rye Brook, New York",Male,Asian,Yes,Early Decision,2019,,"UPenn, Binghamton","UC Berkeley, UMich - Dearborn , UC Berkeley, UCSB, BU",N/A,No,,"4.27
GPA",,"3
Essays","9
Scores","5
Advice","7
ECs","1
Sports","7
Schools","1580
SAT","35
ACT"
https://www.admitsee.com/profile-detail/49108,"Brian Park,",UPenn,"B.A., Cognitive Science","
New York, New York",Male,Asian,Yes,Regular Decision,2018,,"UPenn, Rochester, Binghamton, Stony Brook","Dartmouth, Cornell, Brown, Northwestern, Vanderbilt, Duke","Harvard, Yale",No,,"4.00
GPA",,"3
Essays","7
Scores","5
Advice","4
ECs","2
Sports","12
Schools","1540
SAT",
https://www.admitsee.com/profile-detail/49038,"megansp_2020,",UPenn,"B.B.A., Economics","
Peoria, Illinois",Female,White Non-Hispanic,Yes,Regular Decision,2020,No,"UPenn, WashU, Miami OH",N/A,"Stanford, Duke",No,,"4.00
GPA",,"6
Essays","8
Scores","5
Advice","13
ECs","1
Sports","5
Schools","1480
SAT","35
ACT"
https://www.admitsee.com/profile-detail/45927,"Zack Weiss,",UPenn,"B.S., Biology, Pre-Medicine Studies, , Political Science and Government","
Bridgewater, New Jersey",Male,White Non-Hispanic,Yes,Early Decision,2019,,"UPenn, Rutgers, UVA","Duke, Tufts, Harvard, BC, UNC",N/A,No,,"4.41
GPA",,"2
Essays","16
Scores","3
Advice","9
ECs","2
Sports","8
Schools","1540
SAT",
https://www.admitsee.com/profile-detail/45611,"test12346,",UPenn,"B.A., History","
Lake Oswego, Oregon",Male,Asian,Yes,Regular Decision,2019,No,"UPenn, UVA, U Oregon, Georgetown, Case, UC Berkeley, UCLA",N/A,"Stanford, Harvard, UChicago, Columbia",No,,"4.47
GPA",,"3
Essays","13
Scores","5
Advice","8
ECs","1
Sports","11
Schools","1550
SAT",
https://www.admitsee.com/profile-detail/42775,"bria,",UPenn,"B.A., English","
Moorpark, California",Female,Black / African American,Yes,Early Decision,2018,,"UPenn, Hofstra, Tampa",N/A,N/A,Both Parents,,"3.72
GPA",,"3
Essays","9
Scores","9
Advice","2
ECs","2
Sports","3
Schools","1440
SAT",
https://www.admitsee.com/profile-detail/36201,"UPenn19,",UPenn,"B.S., Business Administration and Management, Finance","
Beaumont",Male,Hispanic,No,Early Decision,2019,,"UPenn, UChicago, UVA, UMich, USC","UC Berkeley, USC, MIT, UCSD, UC Irvine",N/A,Both Parents,,"4.50
GPA",,"6
Essays","12
Scores","5
Advice","8
ECs","0
Sports","10
Schools","1410
SAT",
https://www.admitsee.com/profile-detail/25179,"GoQuakers,",UPenn,"B.S., Business Management",,Female,Prefer Not to Share,Yes,Early Decision,2019,,UPenn,"MIT, WashU, BU",N/A,Both Parents + 1 more,,"4.50
GPA",,"3
Essays","7
Scores","9
Advice","9
ECs","1
Sports","4
Schools","1510
SAT",
https://www.admitsee.com/profile-detail/8236,"2020Vision,",UPenn,"B.A., Information Technology","
Philadelphia, Pennsylvania",Male,Asian,No,Early Decision,2020,,UPenn,"Babson, Case, Drexel, Earlham College , Northeastern, Penn State, Pitt, UTDallas, Washington, GWU, Lafayette, Macalester, Rice, Tufts, Princeton",N/A,No,,"4.18
GPA",,"11
Essays","6
Scores","16
Advice","8
ECs","0
Sports","16
Schools",,"32
ACT"
https://www.admitsee.com/profile-detail/7938,"Courtney808,",UPenn,"B.S., Mechanical Engineering","
Honolulu, Hawaii",Female,Asian,Yes,Regular Decision,2017,,"UPenn, Olin, JHU, USC, Northeastern, CMU, Santa Clara",N/A,Stanford,No,,"4.20
GPA",,"9
Essays","16
Scores","6
Advice","7
ECs","1
Sports","9
Schools","1540
SAT","35
ACT"
https://www.admitsee.com/profile-detail/510752,"UpennIntl,",UPenn,"B.A., Physics","
Porto Alegre, Brazil",Female,White Non-Hispanic,,,2025,No,"UPenn, UNC, Lafayette","JHU, Columbia, Haverford","Harvard, Barnard, Yale",No,,"3.80
GPA",,"18
Essays","3
Scores","4
Advice","5
ECs","1
Sports","9
Schools","1520
SAT",
https://www.admitsee.com/profile-detail/488846,"jenee_a,",Brown,"B.S., Neuroscience","
Ellicott City, Maryland",Female,Black / African American,,,2024,No,"Brown, UPenn, Cornell, BU, UMass","Harvard, Dartmouth, Columbia",Yale,No,,"4.53
GPA",,"14
Essays","8
Scores","4
Advice","7
ECs","0
Sports","9
Schools","1540
SAT",
https://www.admitsee.com/profile-detail/484514,"Ellasjang,",UPenn,"B.S., Nursing","
Millbrae, California",Female,Asian,,,2024,No,"UPenn, U of Portland , Loyola U Chicago",N/A,N/A,No,,"4.13
GPA",,"2
Essays","6
Scores","5
Advice","3
ECs","1
Sports","3
Schools",,"35
ACT"
https://www.admitsee.com/profile-detail/470893,"petrichor,",UPenn,"B.A., English","
West Linn, Oregon",Female,Asian,,,2020,No,UPenn,N/A,N/A,No,,"4.40
GPA",,"2
Essays","9
Scores","6
Advice","9
ECs","0
Sports","1
Schools","1570
SAT","34
ACT"
https://www.admitsee.com/profile-detail/453596,"brittanyd4,",UPenn,"B.A., Cognitive Science","
Los Angeles, California",Female,White Non-Hispanic,,,2023,No,"UPenn, Northwestern, Wesleyan, UVA, Lehigh, UCLA, UC Berkeley, UCSB, UCSD, UC Davis, UConn, BU","Columbia, Vanderbilt, WashU, Emory, Middlebury","Harvard, UChicago, Duke",No,,"4.60
GPA",,"15
Essays","10
Scores","3
Advice","6
ECs","2
Sports","20
Schools",,"35
ACT"
https://www.admitsee.com/profile-detail/396217,"UPenn396217,",UPenn,"B.S., Economics","
merion station, Pennsylvania",Male,Hispanic,,,2022,No,UPenn,N/A,N/A,Parent,,"4.96
GPA",,"3
Essays","7
Scores","4
Advice","4
ECs","0
Sports","1
Schools","1550
SAT",
https://www.admitsee.com/profile-detail/376972,"Sparrow,",UToronto,"B.A., Economics","
Vancouver, Canada",Male,White Non-Hispanic,,,2022,No,"UToronto, Williams, UBC, UPenn","Princeton, Pomona",N/A,No,,"4.00
GPA",,"6
Essays","6
Scores","5
Advice","6
ECs","2
Sports","6
Schools","1540
SAT",
https://www.admitsee.com/profile-detail/371530,"AliceCampbell,",UPenn,"B.S., Computer Science","
Singapore, Singapore",Female,Asian,,,2022,No,"UPenn, Cornell, Northwestern, UCLA, JHU, UMich, GA Tech, Purdue",N/A,"Stanford, CMU, Princeton",No,,"4.40
GPA",,"7
Essays","6
Scores","5
Advice","4
ECs","1
Sports","11
Schools",,"34
ACT"
https://www.admitsee.com/profile-detail/350607,"sahilitrix123,",UPenn,"B.S., Computer Science","
Plainsboro, New Jersey",Male,Asian,,,2023,No,"UPenn, GA Tech, Rutgers","UMD, CMU, Illinois, UMich, UC Berkeley, UCLA, UT Austin, VA Tech",N/A,Parent,,"4.64
GPA",,"21
Essays","12
Scores","4
Advice","5
ECs","1
Sports","11
Schools",,"35
ACT"
https://www.admitsee.com/profile-detail/346837,"ksun0,",UPenn,"B.S., Computer Science","
Lexington, Massachusetts",Male,Asian,,,2022,No,UPenn,UMich,N/A,No,,"4.50
GPA",,"3
Essays","8
Scores","4
Advice","5
ECs","2
Sports","2
Schools","1550
SAT",
https://www.admitsee.com/profile-detail/341387,"dtejada,",UPenn,"B.B.A., Entrepreneurship","
Toroto, Canada",Female,Hispanic,,,2018,No,UPenn,Dartmouth,N/A,No,,"4.30
GPA",,"2
Essays","9
Scores","7
Advice","3
ECs","1
Sports","2
Schools","1550
SAT",
https://www.admitsee.com/profile-detail/335949,"Jen_Penn22,",UPenn,"B.A., Political Science and Government","
Pittsburgh, Pennsylvania",Female,White Non-Hispanic,,,2022,No,"UPenn, Pitt","UMich, UVA",N/A,Parent + 1 more,,"4.24
GPA",,"4
Essays","6
Scores","5
Advice","5
ECs","1
Sports","4
Schools","2310
SAT",
https://www.admitsee.com/profile-detail/331407,"EO530,",MIT,"B.S., Biological Engineering","
The Hague, Netherlands",Male,Black / African American,Yes,,2021,No,"MIT, JHU, GA Tech, UVA, UMD, UPenn",Vanderbilt,"Duke, Rice",No,,"4.26
GPA",,"3
Essays","6
Scores","3
Advice","2
ECs","2
Sports","9
Schools",,"35
ACT"
https://www.admitsee.com/profile-detail/331168,"matthewli2000,",UPenn,"B.S., Economics","
Houston, Texas",Male,Asian,,,2022,No,"UPenn, UT Austin",N/A,N/A,No,,"3.83
GPA",,"8
Essays","6
Scores","7
Advice","6
ECs","0
Sports","2
Schools","1550
SAT",
https://www.admitsee.com/profile-detail/320586,"yavuzci,",UC Berkeley,"B.S., Biology and Biological Sciences","
Irvine, Turkey",Male,White Non-Hispanic,,,2021,Yes,"UC Berkeley, USC, UCLA, UC Irvine, UCSD, UPenn",N/A,"Yale, Columbia, Stanford, JHU, Northwestern",No,,"4.31
GPA",,"5
Essays","8
Scores","3
Advice","3
ECs","1
Sports","11
Schools","1420
SAT","29
ACT"
https://www.admitsee.com/profile-detail/224167,"joshuajay,",Miami,"B.A., International Studies","
Naperville, Illinois",Male,White Non-Hispanic,Yes,Early Action,2020,,"Miami, UPenn, Brown, Rice, William & Mary, Oklahoma U",N/A,N/A,No,,"3.98
GPA",,"10
Essays","12
Scores","7
Advice","5
ECs","0
Sports","6
Schools","1590
SAT","34
ACT"
https://www.admitsee.com/profile-detail/216064,"yhur97,",UPenn,"B.S., Nursing","
Levittown, NY, New York",Female,Asian,No,Early Decision,2019,No,UPenn,N/A,N/A,No,,"4.70
GPA",,"2
Essays","13
Scores","8
Advice","12
ECs","1
Sports","1
Schools","2260
SAT","35
ACT"
https://www.admitsee.com/profile-detail/210846,"wschupmann,",UPenn,"B.A., Public Health Studies, Health Law, , Biology and Biological Sciences","
Ridgefield, Connecticut",Male,White Non-Hispanic,Yes,Early Decision,2017,,"UPenn, UMich",N/A,N/A,No,,"4.50
GPA",,"5
Essays","9
Scores","2
Advice","0
ECs","2
Sports","2
Schools",,"33
ACT"
https://www.admitsee.com/profile-detail/198452,"kelu5,",UPenn,"B.S., Finance","
San Francisco, California",Male,Asian,,,2021,No,"UPenn, UChicago, UMich, MIT, UC Berkeley, UCLA, UCSD",N/A,N/A,No,,"4.61
GPA",,"6
Essays","18
Scores","6
Advice","5
ECs","1
Sports","7
Schools",,"35
ACT"
https://www.admitsee.com/profile-detail/181073,"GriffithGorgat,",UPenn,"B.A., Spanish Language and Literature","
Boston, Massachusetts",Female,Hispanic,Yes,Early Decision,2018,,"UPenn, St. Andrews",N/A,N/A,No,,"3.85
GPA",,"2
Essays","4
Scores","8
Advice","3
ECs","0
Sports","2
Schools","1500
SAT",
https://www.admitsee.com/profile-detail/172121,"skfdkfk,",UPenn,"B.S., Behavioral Sciences, Biology and Biological Sciences","
Brea, California",Female,Asian,Yes,Early Decision,2019,,UPenn,N/A,N/A,No,,"3.83
GPA",,"2
Essays","13
Scores","5
Advice","4
ECs","0
Sports","1
Schools","1480
SAT","33
ACT"
https://www.admitsee.com/profile-detail/150281,"varun.vallabha,",UPenn,"B.S., Economics","
Gahanna, Ohio",Male,Asian,Yes,Early Decision,2020,No,"UPenn, Case, Ohio State","UChicago, UMich",N/A,No,,"4.40
GPA",,"5
Essays","12
Scores","3
Advice","8
ECs","1
Sports","5
Schools","1590
SAT","36
ACT"
https://www.admitsee.com/profile-detail/108074,"DavidJWang,",UPenn,"B.B.A., Business Management","
Broomfield, Colorado",Male,Asian,Yes,Early Decision,2015,No,"UPenn, Colorado",UC Berkeley,N/A,No,,"4.50
GPA",,"4
Essays","22
Scores","5
Advice","8
ECs","3
Sports","3
Schools","1520
SAT","32
ACT"
https://www.admitsee.com/profile-detail/60831,"maryclarklogan,",UPenn,"B.S., Bioengineering and Biomedical Engineering","
Mountain Brook, Alabama",Female,White Non-Hispanic,Yes,Early Decision,2019,,"UPenn, Alabama, Auburn, UGA","Claremont (CMC), Notre Dame, UVA, UNC, WashU, Vanderbilt",N/A,No,,"4.50
GPA",,"4
Essays","13
Scores","4
Advice","7
ECs","2
Sports","10
Schools","1450
SAT","34
ACT"
https://www.admitsee.com/profile-detail/51176,"h1psta,",UPenn,"B.A., Cognitive Science","
Belgrade, Serbia",Male,White Non-Hispanic,No,Regular Decision,2019,No,"UPenn, Brown, Dartmouth, Cornell",N/A,"Columbia, Yale, Stanford",No,,"4.40
GPA",,"5
Essays","5
Scores","11
Advice","1
ECs","1
Sports","7
Schools","1510
SAT",
https://www.admitsee.com/profile-detail/51162,"ivarun987,",UPenn,"B.S., Mathematics, Computational and Applied Mathematics, , Finance, , Banking and Finance, , Engineering Physics","
Millstone, New Jersey",Male,"Asian, Prefer Not to Share",Yes,Early Decision,2019,,UPenn,MIT,N/A,No,,"4.44
GPA",,"4
Essays","9
Scores","6
Advice","6
ECs","1
Sports","2
Schools","1550
SAT","34
ACT"
